Date,Open,High,Low,Close,Adj Close,Volume
2023-07-21,565.0,581.0,560.5499877929688,572.0999755859375,569.3718872070312,2413588
2023-07-24,573.9000244140625,583.2000122070312,566.0,580.7999877929688,578.0304565429688,2398697
2023-07-25,587.0,598.0,585.9500122070312,594.7000122070312,591.8641357421875,2169996
2023-07-26,596.7999877929688,603.9000244140625,591.0,597.2999877929688,594.4517822265625,2446274
2023-07-27,597.5999755859375,605.0,586.2999877929688,591.5499877929688,588.7291259765625,1311424
2023-07-28,596.9000244140625,605.25,561.25,565.0999755859375,562.4052734375,3698927
2023-07-31,555.7999877929688,575.2999877929688,555.7999877929688,570.0999755859375,567.3814697265625,1651725
2023-08-01,575.0,575.0,565.0999755859375,567.0499877929688,564.3460083007812,1037389
2023-08-02,566.0,568.75,547.0,554.5999755859375,551.9553833007812,1355336
2023-08-03,549.0499877929688,567.5,549.0499877929688,563.4500122070312,560.76318359375,1425261
2023-08-04,565.0,566.5,549.0999755859375,557.75,555.0903930664062,638424
2023-08-07,557.75,560.0,553.2999877929688,556.5499877929688,553.8960571289062,569876
2023-08-08,557.7999877929688,561.9500122070312,552.5,556.5,553.8463134765625,981629
2023-08-09,556.5,560.3499755859375,553.3499755859375,554.5,551.8558349609375,540961
2023-08-10,555.0,562.4500122070312,554.5,560.3499755859375,557.6779174804688,724768
2023-08-11,560.0,560.0,554.0999755859375,555.6500244140625,553.0003662109375,1169346
2023-08-14,554.9500122070312,554.9500122070312,535.1500244140625,549.7000122070312,547.0787963867188,1954468
2023-08-16,550.0,560.0,548.0499877929688,554.5,551.8558349609375,1074965
2023-08-17,555.0999755859375,571.5999755859375,555.0999755859375,566.9000244140625,564.19677734375,1689856
2023-08-18,569.0,576.5,565.0,566.8499755859375,564.14697265625,1444993
2023-08-21,570.0499877929688,594.9000244140625,570.0499877929688,590.9000244140625,588.082275390625,2154652
2023-08-22,596.9000244140625,616.3499755859375,593.1500244140625,611.3499755859375,608.4347534179688,3295859
2023-08-23,619.3499755859375,625.9500122070312,581.0499877929688,586.7999877929688,584.0017700195312,3431091
2023-08-24,591.0,599.75,587.0999755859375,589.0,586.1913452148438,1217431
2023-08-25,590.0,590.0,573.2000122070312,585.9500122070312,583.1558837890625,1151562
2023-08-28,589.4000244140625,594.4000244140625,585.3499755859375,590.3499755859375,587.5348510742188,582820
2023-08-29,590.3499755859375,593.7000122070312,578.0999755859375,579.9500122070312,577.1845092773438,1190928
2023-08-30,580.9500122070312,584.4000244140625,573.5999755859375,579.4000244140625,576.6371459960938,1245028
2023-08-31,581.9500122070312,605.75,578.0499877929688,595.5999755859375,592.7598266601562,3932793
2023-09-01,597.75,598.9500122070312,587.75,592.25,589.4258422851562,831685
2023-09-04,596.0,597.7999877929688,582.1500244140625,583.25,580.4688110351562,1018935
2023-09-05,589.8499755859375,593.6500244140625,578.0,578.9000244140625,576.1395874023438,876543
2023-09-06,583.9500122070312,587.0,573.0499877929688,575.0499877929688,572.307861328125,765700
2023-09-07,578.7000122070312,593.6500244140625,575.5,583.6500244140625,580.8668823242188,1182455
2023-09-08,588.5,593.0,581.1500244140625,591.9000244140625,589.0775756835938,745266
2023-09-11,594.5499877929688,608.0,587.4500122070312,605.2999877929688,602.4136352539062,1645727
2023-09-12,607.5,610.0,579.0499877929688,583.6500244140625,580.8668823242188,1654348
2023-09-13,584.0,586.5,566.0499877929688,571.5999755859375,568.8743286132812,1863052
2023-09-14,587.0,594.4000244140625,582.0499877929688,587.0,584.2008666992188,934075
2023-09-15,589.7000122070312,601.75,582.5499877929688,599.25,596.3924560546875,1521844
2023-09-18,598.0,600.0,587.0,598.9000244140625,596.0441284179688,1034472
2023-09-20,593.0,612.9000244140625,585.8499755859375,603.2000122070312,600.3236083984375,1783825
2023-09-21,598.0,618.0,585.2999877929688,590.9500122070312,588.1320190429688,1867914
2023-09-22,596.5999755859375,596.5999755859375,579.0499877929688,580.0499877929688,577.2839965820312,606387
2023-09-25,582.6500244140625,585.75,567.5,569.4000244140625,566.684814453125,1152480
2023-09-26,571.5999755859375,584.9000244140625,571.4000244140625,577.2999877929688,574.547119140625,878926
2023-09-27,579.9000244140625,593.0,577.2999877929688,590.4000244140625,587.5846557617188,623755
2023-09-28,594.0,595.75,577.0,579.8499755859375,577.0849609375,549407
2023-09-29,583.0,587.0999755859375,580.0,583.4000244140625,580.6181030273438,409420
2023-10-03,583.2999877929688,586.9500122070312,576.5999755859375,585.2000122070312,582.4094848632812,483018
2023-10-04,581.0,585.0,572.1500244140625,573.0,570.2676391601562,699871
2023-10-05,577.0,579.9000244140625,570.5,572.5499877929688,569.8197631835938,652691
2023-10-06,573.7999877929688,577.9000244140625,568.0,569.0999755859375,566.3861694335938,807264
2023-10-09,565.4000244140625,566.0,550.2999877929688,555.0999755859375,552.4529418945312,1172173
2023-10-10,558.0,563.0,551.5,554.25,551.6070556640625,1008953
2023-10-11,558.8499755859375,568.5999755859375,556.0999755859375,559.6500244140625,556.9813232421875,996464
2023-10-12,563.75,565.9500122070312,557.2999877929688,560.5999755859375,557.9267578125,475700
2023-10-13,558.9500122070312,561.7000122070312,557.1500244140625,560.0999755859375,557.4291381835938,357793
2023-10-16,560.0499877929688,563.5999755859375,557.7000122070312,559.6500244140625,556.9813232421875,277010
2023-10-17,561.5,563.6500244140625,555.0,559.4500122070312,556.7822875976562,594822
2023-10-18,562.9500122070312,563.4000244140625,551.5,558.5999755859375,555.936279296875,578227
2023-10-19,555.0999755859375,558.2000122070312,548.6500244140625,549.4000244140625,546.7802124023438,500130
2023-10-20,549.4000244140625,551.0499877929688,535.9000244140625,540.5,537.9226684570312,1321108
2023-10-23,544.5,545.9000244140625,502.8999938964844,508.95001220703125,506.5231018066406,1531268
2023-10-25,511.25,517.0,488.1000061035156,512.75,510.304931640625,1626925
2023-10-26,520.0,553.0499877929688,518.9000244140625,546.1500244140625,543.5457153320312,8247071
2023-10-27,546.1500244140625,563.4000244140625,545.0,551.2000122070312,548.5715942382812,1816563
2023-10-30,554.4000244140625,555.2000122070312,542.3499755859375,546.5499877929688,543.9437255859375,989644
2023-10-31,550.0499877929688,557.0499877929688,540.1500244140625,541.5,538.9178466796875,1400438
2023-11-01,542.9000244140625,551.0,540.6500244140625,542.5499877929688,539.9628295898438,561655
2023-11-02,544.5,548.7999877929688,539.75,541.4500122070312,538.8681030273438,591842
2023-11-03,543.5,549.9000244140625,540.2999877929688,548.4500122070312,545.834716796875,784444
2023-11-06,551.6500244140625,560.0,547.1500244140625,556.1500244140625,553.4979858398438,580483
2023-11-07,559.4000244140625,565.0,555.0499877929688,563.9500122070312,561.2608032226562,1020888
2023-11-08,567.7000122070312,567.75,558.3499755859375,562.5999755859375,559.917236328125,498569
2023-11-09,562.8499755859375,566.6500244140625,555.2000122070312,565.2999877929688,562.6043090820312,721273
2023-11-10,565.0,568.4500122070312,561.2999877929688,565.25,562.5545654296875,736785
2023-11-13,570.0,572.75,558.0,559.9500122070312,557.2798461914062,738903
2023-11-15,568.9500122070312,592.9500122070312,564.25,588.25,585.4449462890625,2325445
2023-11-16,592.7000122070312,603.9000244140625,575.5999755859375,579.2000122070312,576.4381103515625,1868117
2023-11-17,580.4000244140625,590.5999755859375,577.1500244140625,585.7999877929688,583.006591796875,1018975
2023-11-20,586.4000244140625,592.0,575.5999755859375,579.25,576.4878540039062,487724
2023-11-21,580.9500122070312,598.4000244140625,568.9000244140625,585.5,582.7080078125,1656263
2023-11-22,586.9500122070312,588.5999755859375,574.25,578.1500244140625,575.39306640625,860263
2023-11-23,579.6500244140625,582.9000244140625,572.0,575.75,573.0045166015625,479014
2023-11-24,575.9000244140625,577.7000122070312,566.9500122070312,568.1500244140625,565.4407958984375,986656
2023-11-28,572.4000244140625,573.4000244140625,555.5,558.25,555.5880126953125,1375997
2023-11-29,563.0,564.7000122070312,551.25,554.7999877929688,552.1544189453125,1285471
2023-11-30,555.5999755859375,562.5999755859375,551.5,558.0,555.3391723632812,3660273
2023-12-01,563.5,566.0,556.0,562.1500244140625,559.4694213867188,2072845
2023-12-04,565.0,571.7999877929688,559.0,562.3499755859375,559.6683959960938,1681465
2023-12-05,562.7999877929688,579.9500122070312,562.5499877929688,578.75,575.990234375,1670248
2023-12-06,583.0,585.5,569.0999755859375,572.3499755859375,569.6207275390625,836932
2023-12-07,575.4000244140625,584.5499877929688,573.0499877929688,577.25,574.4973754882812,837733
2023-12-08,580.0,583.2999877929688,570.2999877929688,571.7999877929688,569.0733642578125,706183
2023-12-11,571.7999877929688,573.0,566.25,570.0,567.2819213867188,378595
2023-12-12,570.0,571.7000122070312,554.0499877929688,557.75,555.0903930664062,878426
2023-12-13,562.5999755859375,562.5999755859375,552.5999755859375,555.9500122070312,553.2989501953125,807360
2023-12-14,559.5999755859375,562.25,555.3499755859375,558.0999755859375,555.4386596679688,552515
2023-12-15,560.0,562.6500244140625,548.5,552.7999877929688,550.1639404296875,1254239
2023-12-18,556.5,570.7999877929688,552.9500122070312,562.7000122070312,560.0167846679688,1685214
2023-12-19,564.7000122070312,567.7999877929688,559.0999755859375,560.3499755859375,557.6779174804688,1918653
2023-12-20,564.0,567.5,534.25,538.0,535.4345092773438,2182459
2023-12-21,538.0,573.75,531.5999755859375,571.4000244140625,568.67529296875,3442828
2023-12-22,575.0,580.9000244140625,571.6500244140625,577.0,574.24853515625,1187816
2023-12-26,579.9500122070312,589.7999877929688,576.0,578.8499755859375,576.0897216796875,962004
2023-12-27,582.0,625.7000122070312,581.0,614.5,611.5697631835938,10419288
2023-12-28,618.0,636.8499755859375,608.0,631.7999877929688,628.7872314453125,7406636
2023-12-29,639.0499877929688,651.6500244140625,633.0999755859375,644.5,641.4266967773438,4121670
2024-01-01,646.0,657.9000244140625,639.5999755859375,645.6500244140625,642.5712280273438,2080698
2024-01-02,646.0,651.7000122070312,630.0,641.7000122070312,638.6400756835938,1783141
2024-01-03,643.5,643.8499755859375,630.0999755859375,638.0499877929688,635.0074462890625,1062492
2024-01-04,640.25,669.9500122070312,638.3499755859375,648.5,645.4076538085938,3434482
2024-01-05,650.8499755859375,662.8499755859375,644.1500244140625,647.0999755859375,644.0142211914062,1446002
2024-01-08,648.0,649.25,635.5,638.0999755859375,635.0571899414062,801005
2024-01-09,641.0999755859375,646.5,632.1500244140625,637.5499877929688,634.5098266601562,956631
2024-01-10,640.0,643.0,611.0499877929688,614.7000122070312,611.768798828125,2299073
2024-01-11,617.5,624.5,605.0499877929688,606.7000122070312,603.8069458007812,2528881
2024-01-12,607.2999877929688,611.4000244140625,602.6500244140625,605.3499755859375,602.46337890625,1518070
2024-01-15,605.3499755859375,605.3499755859375,605.3499755859375,605.3499755859375,602.46337890625,0
2024-01-16,597.9500122070312,599.7999877929688,585.0,589.6500244140625,586.8382568359375,1419145
2024-01-17,587.5,588.75,575.0,577.0999755859375,574.3480834960938,1370375
2024-01-18,577.0,581.25,562.0999755859375,576.9500122070312,574.1987915039062,1231476
2024-01-19,581.5999755859375,587.6500244140625,574.0,584.9500122070312,582.16064453125,1622887
2024-01-23,590.0999755859375,591.5,571.25,579.9500122070312,577.1845092773438,1948854
2024-01-24,599.0,599.0,578.5,585.7000122070312,582.9071044921875,2193213
2024-01-25,585.25,590.5499877929688,578.5,585.4000244140625,582.6085205078125,1029950
2024-01-29,590.0,599.0,587.0,597.2999877929688,594.4517822265625,1113808
2024-01-30,597.3499755859375,608.4000244140625,591.6500244140625,596.9000244140625,594.0537109375,1891243
2024-01-31,596.9000244140625,620.0999755859375,593.1500244140625,618.2000122070312,615.2521362304688,2892565
